objectid,street_num,street_name,longitude,latitude,meter_type
205931,17,ELLIS ST,-122.40680159790001,37.785564898400004,SS
205957,529,EMBARCADERO SOUTH,-122.3876702,37.786308898499996,SS
206142,3123,POLK ST,-122.4238687006,37.8059535985,SS
206148,186,BRANNAN ST,-122.3896905013,37.7838523974,SS
206174,2413,POWELL ST,-122.4123086982,37.807218399700005,SS
206268,731,BEACH ST,-122.4216315986,37.80644590120001,SS
206293,612,BEACH ST,-122.4194978007,37.80684449980001,SS
206295,309,JEFFERSON ST,-122.4177780018,37.807911801100005,-
206299,614,EMBARCADERO SOUTH,-122.3883091022,37.7841317997,SS
206466,1216,COLUMBUS AVE,-122.4177781974,37.8056668983,SS
206482,314,BEACH ST,-122.4146235005,37.8074538027,SS
206512,2404,POWELL ST,-122.4121133999,37.807004197400005,SS
206559,1329,COLUMBUS AVE,-122.41916859870001,37.8063924973,SS
206586,343,03RD ST,-122.3981285018,37.7832645019,SS
206600,423,BAY ST,-122.4145094005,37.805432601700005,SS
206625,506,JEFFERSON ST,-122.4209170022,37.80763400240001,SS
206633,370,BRYANT ST,-122.3930884599,37.7835590035,SS
206638,431,NORTH POINT ST,-122.4148015992,37.80635560020001,SS
206645,655,DELANCEY ST,-122.38906509959999,37.78311049830001,SS
206673,740,FOLSOM ST,-122.40013079879999,37.7829569978,SS
206738,432,BEACH ST,-122.4169021991,37.8071723999,SS
206868,1226,COLUMBUS AVE,-122.4180341025,37.8058465001,SS
206877,9,ELLIS ST,-122.406572071,37.7855936905,SS
206884,2726,LEAVENWORTH ST,-122.4188108982,37.80670860120001,SS
206966,2513,TAYLOR ST,-122.41539109840001,37.805817102000006,SS
207048,1630,JACKSON ST,-122.42242369959999,37.7940684007,SS
207050,1833,POLK ST,-122.4214484987,37.7939739981,SS
207051,1913,POLK ST,-122.4215364025,37.7944091027,SS
207052,1504,JACKSON ST,-122.4200395008,37.794371199699995,SS
207123,1535,PACIFIC AVE,-122.4211414975,37.7950297994,-
207124,1908,POLK ST,-122.42137320129999,37.7943778996,SS
207173,1309,BATTERY ST,-122.40213500120001,37.803600502100004,SS
207190,1530,GRANT AVE,-122.40769080049999,37.80143139970001,SS
207266,1519,STOCKTON ST,-122.4091952182,37.80017300670001,SS
207284,1315,BATTERY ST,-122.4021681991,37.803769498,SS
207303,319,BAY ST,-122.41266310190001,37.80566440050001,SS
207353,1603,PACIFIC AVE,-122.4217843001,37.7949477014,SS
207438,67,NORTH POINT ST,-122.40812581590001,37.8071925042,SS
207462,624,GREEN ST,-122.4100602974,37.7994291027,SS
207486,1512,PACIFIC AVE,-122.420449102,37.795225997399996,SS
207493,837,COLUMBUS AVE,-122.4133667012,37.80239520120001,SS
207570,8,CHESTNUT ST,-122.4039166977,37.8049767994,SS
207597,417,COLUMBUS AVE,-122.4084794149,37.7990098053,-
207621,214,NORTH POINT ST,-122.41112130110001,37.8069550012,SS
207641,2230,POLK ST,-122.4220118017,37.7975392015,SS
207647,1713,PACIFIC AVE,-122.42377760049999,37.7946931989,SS
207660,1630,WASHINGTON ST,-122.42032251879999,37.7934322019,SS
207671,1539,JACKSON ST,-122.42084710270001,37.7941608977,SS
207684,2024,POLK ST,-122.4216113982,37.7955567976,SS
207709,1307,BATTERY ST,-122.4021239986,37.8035446004,SS
207714,2213,GRANT AVE,-122.40903590030001,37.807648302,SS
207745,1630,POWELL ST,-122.4107400977,37.800137798200005,SS
207789,60,NORTH POINT ST,-122.4085984991,37.807269898200005,SS
207951,411,COLUMBUS AVE,-122.4083407167,37.7989136034,SS
207958,1215,EMBARCADERO NORTH,-122.4039386007,37.8053121805,SS
208011,1536,SANSOME ST,-122.40343204959999,37.8048518638,SS
208013,412,MASON ST,-122.4098779016,37.7875092988,SS
208022,125,TURK ST,-122.4117438977,37.7830269978,SS
208110,759,BRANNAN ST,-122.40249850200001,37.7734903981,SS
208120,112,CYRIL MAGNIN ST,-122.4087682997,37.78586119870001,SS
208135,337,ELLIS ST,-122.4123644994,37.784858801300004,SS
208166,428,TAYLOR ST,-122.4114072022,37.786835097600004,-
208181,397,JESSIE ST,-122.4068316107,37.7832641163,SS
208198,205,ELLIS ST,-122.4098145568,37.7851774366,SS
208257,1052,HOWARD ST,-122.4084038992,37.778867199000004,SS
208286,1051,HARRISON ST,-122.40530609870001,37.77616999750001,SS
208330,976,MISSION ST,-122.4082507004,37.7814267975,SS
208337,703,VALLEJO ST,-122.40901510200001,37.798494302600005,SS
208449,1310,STOCKTON ST,-122.4086270982,37.7979966019,MS
208453,966,MISSION ST,-122.4080395994,37.781593698,SS
208507,118,MASON ST,-122.40937199790001,37.784993699699996,MS
208530,432,OFARRELL ST,-122.4124972017,37.7859136973,MS
208553,1208,POWELL ST,-122.4098649991,37.795886798699996,SS
208590,1416,POWELL ST,-122.41028900040001,37.7979489983,SS
208621,206,MASON ST,-122.40947436329999,37.7855083094,SS
208633,1228,POWELL ST,-122.4099592005,37.7963572022,SS
208686,20,MASON ST,-122.40916609920001,37.783999198000004,SS
208763,1405,STOCKTON ST,-122.4089138989,37.7987541975,MS
208813,1506,POWELL ST,-122.4104292017,37.7986439028,SS
208827,605,VALLEJO ST,-122.4074515027,37.798695602399995,MS
208856,416,OFARRELL ST,-122.41196159799999,37.7859821998,SS
208890,412,JONES ST,-122.41278010209999,37.785241697800004,SS
208924,767,BRANNAN ST,-122.4027827994,37.7732655004,SS
208965,1005,HOWARD ST,-122.4073538982,37.779470601,SS
208999,121,TURK ST,-122.4115911012,37.7830467009,SS
209029,431,ELLIS ST,-122.41403503549999,37.784644507399996,SS
209050,214,JONES ST,-122.4124102981,37.7833921024,SS
209064,126,LEAVENWORTH ST,-122.4139575974,37.7826960021,SS
209094,1026,MISSION ST,-122.40945551549999,37.780478803200005,SS
209108,236,TURK ST,-122.4136490987,37.7829087012,SS
209119,108,JONES ST,-122.412207199,37.782383100000004,SS
209184,126,MCALLISTER ST,-122.41465789979999,37.7808668976,SS
209202,7,MCALLISTER ST,-122.4123804976,37.7810327978,-
209251,215,LEAVENWORTH ST,-122.4142314007,37.7833071993,SS
209398,232,08TH ST,-122.4108927992,37.7755241998,SS
209410,104,LEAVENWORTH ST,-122.41383640069999,37.782098299699996,SS
209517,21,JONES ST,-122.4122174196,37.78173890500001,SS
209574,1079,HOWARD ST,-122.40887555309999,37.778267408000005,MS
209660,60,HYDE ST,-122.4153195002,37.7811293014,MS
209670,208,07TH ST,-122.4091994983,37.7777097979,SS
209671,10,TAYLOR ST,-122.4105942973,37.7827772004,MS
209752,162,08TH ST,-122.41182587120001,37.7762710593,SS
209801,1071,HOWARD ST,-122.40880991979999,37.7783192396,MS
209809,132,MCALLISTER ST,-122.414885541,37.7808387017,SS
209826,403,JONES ST,-122.41289379979999,37.7850309991,SS
209880,222,EDDY ST,-122.4117111856,37.7841130152,SS
209895,1039,MISSION ST,-122.4095508006,37.7802005027,SS
209909,413,EDDY ST,-122.4147342981,37.7836001021,MS
209959,1018,MISSION ST,-122.4091837012,37.7806932022,SS
209999,314,LEAVENWORTH ST,-122.4142606982,37.7842280016,SS
210001,54,LEAVENWORTH ST,-122.41364010209999,37.781163197800005,SS
210040,412,TURK ST,-122.4162324012,37.782578197199996,SS
210067,117,LARKIN ST,-122.4168209673,37.77912927870001,MS
210337,108,09TH ST,-122.4145314172,37.77596330430001,SS
210479,17,LARKIN ST,-122.41659819870002,37.7783388988,MS
210546,1,HYDE ST,-122.41503921520001,37.778965606999996,-
210604,129,LARKIN ST,-122.4168587976,37.779319598200004,MS
210620,1735,WASHINGTON ST,-122.422100499,37.7930993018,SS
210622,733,CALIFORNIA ST,-122.40691889979999,37.7922423025,SS
210631,104,HYDE ST,-122.41545310219999,37.7817876999,-
210667,236,MCALLISTER ST,-122.4167515987,37.7805993025,SS
210684,1740,POLK ST,-122.4211300981,37.7931518004,SS
210747,12,08TH ST,-122.4143721999,37.778302001700006,SS
210768,1741,WASHINGTON ST,-122.4222800903,37.7930765542,SS
210782,1749,WASHINGTON ST,-122.42241963469999,37.7930588806,SS
210807,1618,POLK ST,-122.42089249909999,37.7919787028,SS
210857,1328,MISSION ST,-122.4154332985,37.7757498016,SS
210871,517,GRANT AVE,-122.40589730229999,37.792047797600006,SS
210883,1726,VAN NESS AVE,-122.4225083009,37.7920617004,SS
210921,144,09TH ST,-122.41379821860001,37.775378806300004,SS
210952,132,FULTON ST,-122.4156731998,37.7798598007,MS
210954,5,HYDE ST,-122.4150626175,37.779081606999995,SS
210971,304,10TH ST,-122.412673501,37.7725750998,SS
210986,616,CALIFORNIA ST,-122.40504919899999,37.7926357993,SS
210996,105,HYDE ST,-122.4156198015,37.7818329007,SS
211019,640,SUTTER ST,-122.411756599,37.7888857973,-
211027,1513,POLK ST,-122.4208208003,37.7908499007,SS
211073,1313,POLK ST,-122.4204543994,37.7890401975,SS
211081,1435,CALIFORNIA ST,-122.4184978006,37.790764098000004,SS
211110,1535,CALIFORNIA ST,-122.41996670110001,37.790584999000004,SS
211138,33,FRANK NORRIS ST,-122.4196609014,37.7892302991,-
211155,610,MASON ST,-122.41023540100001,37.789310899499995,SS
211187,628,MASON ST,-122.41032090200001,37.7897317995,SS
211202,810,SUTTER ST,-122.41397879799999,37.7886046012,SS
211224,827,BUSH ST,-122.4113066976,37.7897726026,SS
211228,1704,VAN NESS AVE,-122.4223919992,37.7914868974,SS
211332,1418,BUSH ST,-122.4209196006,37.7886886996,SS
211342,1029,HYDE ST,-122.41743339940001,37.7908061025,SS
211371,538,POST ST,-122.4114630983,37.787956702399995,SS
211383,107,AUSTIN ST,-122.42076489860001,37.7890894999,-
211493,837,BUSH ST,-122.4116028023,37.7897354987,SS
211518,711,BUSH ST,-122.40922449870001,37.790033101,SS
211549,729,STOCKTON ST,-122.4077368003,37.7929172021,SS
211566,811,JONES ST,-122.4136914503,37.7889699148,-
211575,715,TAYLOR ST,-122.4120525026,37.7892740973,SS
211589,1450,PINE ST,-122.42009179829999,37.789739198,SS
211627,728,TAYLOR ST,-122.41194010129999,37.7893833023,MS
211668,45,FRANK NORRIS ST,-122.4202068986,37.7891607013,-
211673,918,CALIFORNIA ST,-122.4098798015,37.7920373985,SS
211675,123,AUSTIN ST,-122.4212868006,37.7890228973,-
211720,1528,PINE ST,-122.4212699027,37.7895896983,-
211753,1638,SACRAMENTO ST,-122.4202364978,37.7916299988,SS
211876,1712,VAN NESS AVE,-122.4224271027,37.7916603022,SS
211884,1237,SUTTER ST,-122.42098970129999,37.787583501,SS
211887,521,SUTTER ST,-122.40939560129999,37.789061102,SS
211888,526,SUTTER ST,-122.4096448009,37.789154102,SS
211896,532,MASON ST,-122.4101496153,37.7888850027,-
211960,1528,PINE ST,-122.4211365189,37.7896066063,SS
212048,316,HYDE ST,-122.4158942976,37.783981098699996,SS
212129,828,POLK ST,-122.41944099940001,37.7848410987,SS
212133,705,GEARY ST,-122.41510449879999,37.7864195005,SS
212138,820,GEARY ST,-122.4172602014,37.7862697997,SS
212161,105,OLIVE ST,-122.4197145009,37.784440399000005,SS
212171,506,LEAVENWORTH ST,-122.41459809780001,37.7858535991,SS
212219,707,GEARY ST,-122.41517349860001,37.7864108001,SS
212268,838,OFARRELL ST,-122.4193220993,37.7850532,SS
212331,911,POLK ST,-122.41970690129999,37.7853112006,SS
212360,643,GEARY ST,-122.41465240129999,37.78648270000001,-
212366,45,HEMLOCK ST,-122.41981749770001,37.7872760975,SS
212482,412,LEAVENWORTH ST,-122.4144377017,37.785079502399995,SS
212484,1013,POLK ST,-122.41992809969999,37.7864064024,SS
212511,538,ELLIS ST,-122.41586673280001,37.7845372078,SS
212523,732,OFARRELL ST,-122.4173987989,37.7852960014,SS
212560,590,GEARY ST,-122.41278010209999,37.7868436024,SS
212561,922,POLK ST,-122.41958500049999,37.7855532979,SS
212611,312,HYDE ST,-122.41587010190001,37.783861399500005,SS
212737,831,POST ST,-122.4159793013,37.7872617979,SS
213380,415,ILLINOIS ST,-122.38802487209999,37.7663851247,SS
212807,822,OFARRELL ST,-122.4187463016,37.7851265025,SS
212889,913,OFARRELL ST,-122.4200513975,37.7848425013,SS
212933,529,TAYLOR ST,-122.4117627011,37.7877410975,-
212975,736,POST ST,-122.41451191530001,37.7875832037,SS
213026,601,TERRY A FRANCOIS BLVD,-122.38608480219999,37.7699785986,MS
213029,701,ELLIS ST,-122.4179040156,37.7841598054,SS
213036,601,TERRY A FRANCOIS BLVD,-122.3858516009,37.7701825973,MS
213072,445,TURK ST,-122.4171808974,37.7823327024,-
213076,601,TERRY A FRANCOIS BLVD,-122.3860363159,37.7698134645,MS
213078,601,TERRY A FRANCOIS BLVD,-122.38603899790002,37.7699747988,MS
213126,540,TERRY A FRANCOIS BLVD,-122.38640317299999,37.7696389038,SS
213213,7,MERRIMAC ST,-122.3928707391,37.771510279900006,SS
213219,21,MERRIMAC ST,-122.3928412348,37.7710926036,SS
213227,601,TERRY A FRANCOIS BLVD,-122.3860359918,37.7697806054,MS
213237,621,CHINA BASIN ST,-122.3920920092,37.7717738437,SS
213271,407,ILLINOIS ST,-122.3880492575,37.7666372062,SS
213336,704,MISSION BAY BLVD NORTH,-122.3930410595,37.7709282884,SS
213366,1528,04TH ST,-122.39113448719999,37.7687780579,SS
213508,626,MISSION BAY BLVD NORTH,-122.3921442442,37.7709882975,SS
213532,601,TERRY A FRANCOIS BLVD,-122.38581813190001,37.7693125588,MS
213548,510,MISSION BAY BLVD NORTH,-122.3899337031,37.7711307623,SS
213553,601,TERRY A FRANCOIS BLVD,-122.38548907280001,37.7692120934,MS
213573,839,TERRY A FRANCOIS BLVD,-122.38751304360001,37.7645918167,MS
213601,526,CHINA BASIN ST,-122.3907014459,37.7720145945,SS
213669,20,EL DORADO NORTH,-122.3931470066,37.7723276044,SS
213677,718,LONG BRIDGE ST,-122.3939275124,37.771674589,SS
213679,601,TERRY A FRANCOIS BLVD,-122.3860902243,37.7697553418,MS
213687,432,MISSION BAY BLVD NORTH,-122.3891037028,37.771179676100004,SS
213710,638,ILLINOIS ST,-122.3879013576,37.763314912199995,MS
213753,710,22ND ST,-122.38876445540001,37.7579705748,MS
213766,812,23RD ST,-122.3886742534,37.755415727,MS
213839,1309,04TH ST,-122.39113048120001,37.7715640268,SS
213862,1201,TENNESSEE ST,-122.38908660370001,37.7562165877,MS
213892,317,CHINA BASIN ST,-122.38766907360001,37.772030459700005,SS
213910,712,22ND ST,-122.38885041709999,37.7579654096,MS
213925,836,INDIANA ST,-122.3913974799,37.7592227646,MS
213939,601,TERRY A FRANCOIS BLVD,-122.38603670120001,37.7698396993,MS
213948,606,18TH ST,-122.38904766600001,37.7630887135,MS
214005,726,MISSION BAY BLVD NORTH,-122.39379653610001,37.7708854814,SS
214009,631,MISSION BAY BLVD SOUTH,-122.3924737548,37.7704735005,SS
214035,543,09TH ST,-122.4073028022,37.770445498499996,SS
214075,668,TOWNSEND ST,-122.40337049930001,37.7705284011,-
214091,344,11TH ST,-122.4129249972,37.7708680973,SS
214123,2206,ALAMEDA ST,-122.40684930209999,37.768469599,SS
214138,2218,ALAMEDA ST,-122.407348802,37.768430299,SS
214155,148,UTAH ST,-122.40682440219999,37.7677771979,SS
214199,993,POTRERO AVE,-122.4059076008,37.7579087977,-
214207,419,BERRY ST,-122.3982779735,37.7718093571,SS
214319,1612,BRYANT ST,-122.4106538982,37.7664543995,SS
214330,431,09TH ST,-122.4091131982,37.771887202600006,SS
214334,549,08TH ST,-122.4057501999,37.7716651996,SS
214335,515,08TH ST,-122.4065608976,37.7723058005,SS
214342,923,BRANNAN ST,-122.405905198,37.77079570000001,SS
214402,356,11TH ST,-122.41267209850001,37.770666400799996,SS
216551,1211,VAN NESS AVE,-122.4217924026,37.786911797600006,SS
214412,116,DE HARO ST,-122.40203406059999,37.7684855863,SS
214417,854,BRANNAN ST,-122.404593388,37.7720757163,SS
214459,565,08TH ST,-122.4054922133,37.771461284299995,MS
214482,238,KANSAS ST,-122.4037537385,37.7661661062,SS
214525,311,15TH ST,-122.40417410170001,37.7672415875,SS
214531,110,15TH ST,-122.40234608760001,37.7674527131,SS
214594,450,BERRY ST,-122.3991948307,37.7712699649,SS
214604,752,LONG BRIDGE ST,-122.39469951,37.7709688899,SS
214660,864,BRANNAN ST,-122.40477638860001,37.7719309677,SS
214670,114,DE HARO ST,-122.4020368278,37.7685157268,SS
214755,1304,07TH ST,-122.39665043379999,37.7676839929,SS
214868,708,07TH ST,-122.4006256883,37.7708853781,SS
214953,1142,INDIANA ST,-122.39106158989999,37.7556438887,MS
214963,1156,INDIANA ST,-122.3910441314,37.7554578625,MS
215081,153,OTIS ST,-122.4200801977,37.770402002,SS
215284,158,SOUTH VAN NESS AVE,-122.4181752984,37.7711183977,SS
215339,1650,MISSION ST,-122.41945059940001,37.771688998600006,SS
215568,3102,FILLMORE ST,-122.4356417989,37.798176997199995,SS
216590,1206,FRANKLIN ST,-122.42299879870001,37.7857796987,-
215587,1510,15TH ST,-122.41819100049999,37.7668191016,SS
215589,2231,LOMBARD ST,-122.4389164017,37.7993673001,SS
215599,1692,MISSION ST,-122.41989560030001,37.770515398,SS
215600,2043,CHESTNUT ST,-122.4374464003,37.800600898400006,SS
215632,1718,MISSION ST,-122.420177601,37.769397799699995,SS
215682,3129,FILLMORE ST,-122.435903901,37.7988014993,SS
215691,2324,CHESTNUT ST,-122.44205769870001,37.800140502800005,SS
215717,3123,FILLMORE ST,-122.43587359760001,37.7986519997,SS
215719,238,11TH ST,-122.4146590007,37.77225120080001,SS
215775,2918,16TH ST,-122.4183214006,37.7652016011,SS
215787,2238,CHESTNUT ST,-122.4407889099,37.8003021401,SS
215791,171,SOUTH VAN NESS AVE,-122.4178646468,37.7711849487,SS
215820,3323,STEINER ST,-122.43789820159999,37.8003126,SS
215822,2401,CHESTNUT ST,-122.4429873021,37.799897802,SS
215850,224,14TH ST,-122.41889020209999,37.7683945977,SS
215859,177,SOUTH VAN NESS AVE,-122.41791614729999,37.771346519299996,SS
215873,2304,CHESTNUT ST,-122.4414542017,37.8002172978,SS
215878,3222,DIVISADERO ST,-122.4427099002,37.7996908025,SS
216002,2208,CHESTNUT ST,-122.43984070329999,37.800422209100006,SS
216014,1928,FILLMORE ST,-122.4335535986,37.7878231005,SS
216019,1831,UNION ST,-122.42989899940001,37.7977378973,SS
216106,1334,SUTTER ST,-122.42302410090001,37.7874495973,SS
216116,2413,SACRAMENTO ST,-122.4329466985,37.7899193977,SS
216127,2843,CALIFORNIA ST,-122.44185010129999,37.7878023022,SS
216158,1737,UNION ST,-122.4284453985,37.7979228021,SS
216168,2450,CALIFORNIA ST,-122.4349175018,37.7890307986,MS
216184,1328,SUTTER ST,-122.4228462984,37.787472200500005,SS
216236,2338,JACKSON ST,-122.43439790209999,37.7925458,SS
216239,2137,UNION ST,-122.4350515005,37.7970824995,SS
216363,1904,DIVISADERO ST,-122.44018339899999,37.7873402973,SS
216418,1919,DIVISADERO ST,-122.4404745025,37.7876959973,SS
216488,1430,FRANKLIN ST,-122.4234807023,37.7881590025,SS
216490,2450,CALIFORNIA ST,-122.4352147018,37.7890807995,MS
216527,2425,CLAY ST,-122.43354640129999,37.7907324982,SS
216610,3020,FILLMORE ST,-122.4355357007,37.797704000900005,SS
216683,1908,DIVISADERO ST,-122.4402024985,37.7874342975,SS
216709,2320,FILLMORE ST,-122.4342559015,37.791310000100005,SS
216712,1814,DIVISADERO ST,-122.4400457011,37.7866599997,SS
216723,1633,PINE ST,-122.42326219729999,37.7892012027,SS
216767,1208,POST ST,-122.4220071023,37.7866212026,SS
216771,1134,POST ST,-122.4210551974,37.786740298299996,SS
216778,2246,UNION ST,-122.4369465986,37.7969659016,SS
216783,3011,FILLMORE ST,-122.43564700120001,37.7974787009,SS
216800,2420,FILLMORE ST,-122.4344363024,37.7922057015,SS
216801,2421,CALIFORNIA ST,-122.43456760209999,37.7887288992,SS
216817,2450,CALIFORNIA ST,-122.43519209860001,37.7889896993,MS
216825,2444,SACRAMENTO ST,-122.4338394997,37.7899145027,SS
216868,2434,CALIFORNIA ST,-122.4350237006,37.788840501500005,SS
216881,2105,FILLMORE ST,-122.4339528007,37.7891310015,SS
216918,2314,FILLMORE ST,-122.43423110219999,37.7911873002,SS
216951,1716,UNION ST,-122.4278268979,37.7981259012,SS
217038,131,ALICE B TOKLAS PL,-122.4207005982,37.7852710009,SS
217043,1717,GEARY BLVD,-122.4318474007,37.7842904021,SS
217055,1832,FILLMORE ST,-122.4333717001,37.786919598400004,SS
217119,1811,POST ST,-122.43188600219999,37.78523979790001,SS
217136,1516,GEARY BLVD,-122.4286925026,37.785045701,SS
217144,911,VAN NESS AVE,-122.42123569889999,37.7841539,SS
217161,39,PETER YORKE WAY,-122.42415009780001,37.7856155028,MS
217221,2404,SUTTER ST,-122.4402250012,37.7852566008,SS
217230,1232,POST ST,-122.4227485989,37.7865282976,SS
217309,1221,FRANKLIN ST,-122.4232450982,37.7861170982,SS
217373,1943,POST ST,-122.4343885982,37.784919000100004,SS
217408,1224,GOUGH ST,-122.4245370009,37.7850198009,MS
217419,1942,POST ST,-122.4344805979,37.785043001999995,SS
217429,1001,VAN NESS AVE,-122.42137839799999,37.7848593992,-
217517,714,EDDY ST,-122.4197338016,37.7830951986,SS
217558,935,OFARRELL ST,-122.42084110129998,37.7847420023,SS
217600,1937,GEARY BLVD,-122.43586978030001,37.7837776896,SS
217601,2043,POST ST,-122.4363511766,37.7846730978,-
217673,1603,STEINER ST,-122.4346823143,37.7843874925,SS
217710,1619,LAGUNA ST,-122.4283214023,37.7863058028,SS
217760,1612,POST ST,-122.42872239809999,37.7857716017,SS
217791,2116,POST ST,-122.4370719838,37.7847183242,SS
217846,804,EDDY ST,-122.42122350049999,37.782897100700005,SS
217856,2102,POST ST,-122.4365602784,37.784782448,SS
217917,1825,POST ST,-122.4323274993,37.785184499699994,SS
217918,1917,POST ST,-122.43364310049999,37.7850124025,SS
217961,1813,FILLMORE ST,-122.4334166162,37.786468606199996,-
218010,2004,GEARY BLVD,-122.43632804209999,37.784072606,SS
218034,638,GOLDEN GATE AVE,-122.42185070149999,37.7809188989,SS
218044,505,VAN NESS AVE,-122.42044559840001,37.780245899099995,MS
218149,31,HAYES ST,-122.4177714975,37.777485498100006,SS
218154,932,EDDY ST,-122.4238330999,37.7825647973,SS
218353,518,VAN NESS AVE,-122.42020530040001,37.7806693976,MS
218364,713,GOLDEN GATE AVE,-122.42258580000001,37.7806896985,SS
218413,412,VAN NESS AVE,-122.4199820009,37.7795648974,MS
218461,833,FRANKLIN ST,-122.4224982985,37.782416298,SS
218524,15,HAYES ST,-122.4171016996,37.777571099700005,SS
218562,844,EDDY ST,-122.4222959985,37.7827605986,SS
218580,525,VAN NESS AVE,-122.4205573012,37.7807981995,MS
218588,606,TURK ST,-122.41930040129999,37.7821943005,-
218593,515,MCALLISTER ST,-122.420987399,37.7799426977,SS
218603,336,ELM ST,-122.42368956889999,37.7811241884,SS
218643,505,MCALLISTER ST,-122.4206416008,37.7799867027,SS
218647,720,VAN NESS AVE,-122.4205919017,37.782581399099996,MS
218671,334,FULTON ST,-122.4230054735,37.7788595733,SS
218703,304,VAN NESS AVE,-122.4197834653,37.7785824886,MS
218734,709,GOLDEN GATE AVE,-122.42246396739999,37.7807052139,SS
218746,1708,OFARRELL ST,-122.433026572,37.78331956,SS
218821,931,EDDY ST,-122.4235795976,37.7824892987,SS
218827,1103,FILLMORE ST,-122.4320510027,37.7797188003,SS
218837,1446,FILLMORE ST,-122.4326448997,37.783325198,MS
218839,935,ELLIS ST,-122.4222596993,37.7836051983,SS
218879,622,GOLDEN GATE AVE,-122.42125399940001,37.780994900399996,SS
218902,535,GOLDEN GATE AVE,-122.41991400129999,37.781029998200005,SS
218984,313,VAN NESS AVE,-122.4201817026,37.7786627979,SS
218999,2220,OFARRELL ST,-122.4413575588,37.7823414379,SS
219015,613,DIVISADERO ST,-122.4379877986,37.7753818975,SS
219042,66,OAK ST,-122.4208268018,37.7753137973,SS
219046,1,HICKORY ST,-122.41963239729999,37.77584680250001,-
219127,8,OAK ST,-122.4197503978,37.7754508023,MS
219147,27,VAN NESS AVE,-122.4196143986,37.776122600700006,MS
219158,1204,FILLMORE ST,-122.4321098996,37.780681299899996,-
219170,17,HICKORY ST,-122.4202756972,37.775765000700005,MS
219176,120,GOUGH ST,-122.4224586018,37.7747279023,SS
219177,508,HAYES ST,-122.4250465983,37.7766818021,SS
219227,244,FELL ST,-122.4226367005,37.776036898499996,MS
219228,136,FELL ST,-122.4207973145,37.7762713057,-
219267,309,FRANKLIN ST,-122.4214894974,37.7774276015,SS
219295,105,HAYES ST,-122.41833800239999,37.7774132014,MS
219331,1306,FULTON ST,-122.4385494143,37.7768764065,-
219340,21,FRANKLIN ST,-122.4209842977,37.774918299999996,SS
219440,38,11TH ST,-122.4177852997,37.7747449008,SS
219508,127,OAK ST,-122.421805998,37.775053600700005,SS
219517,725,DIVISADERO ST,-122.4382273981,37.776546300300005,SS
219544,112,FELL ST,-122.42001589729999,37.7763709006,MS
219555,49,10TH ST,-122.41627560159999,37.775681902600006,SS
219573,46,FELL ST,-122.41886700100001,37.776517298899996,-
219585,48,10TH ST,-122.41642420149999,37.77556680230001,SS
219736,50,11TH ST,-122.4176016019,37.7745983013,SS
219754,312,HAYES ST,-122.42189909870001,37.7770834445,SS
219764,313,FRANKLIN ST,-122.42149949979999,37.7774774012,SS
219824,8,SOUTH VAN NESS AVE,-122.4192289987,37.774547601900004,SS
219850,33,FELL ST,-122.41851241239999,37.776426855100006,MS
219951,323,LINDEN ST,-122.4238082003,37.7762819125,MS
220055,18,OTIS ST,-122.4192517975,37.772757300100004,SS
220115,3103,24TH ST,-122.41429670129999,37.7524279997,SS
220150,24,PAGE ST,-122.42163924639999,37.774236494700006,MS
220221,29,12TH ST,-122.4193517991,37.773753600999996,SS
220240,5,HAIGHT ST,-122.4225568992,37.7730479007,-
220305,3311,23RD ST,-122.419162899,37.753755497600004,SS
220322,107,SOUTH VAN NESS AVE,-122.4183332973,37.772684198700006,SS
220365,4047,24TH ST,-122.4333790985,37.751281400100005,SS
220378,3023,24TH ST,-122.41269409819999,37.7525259004,SS
220440,1204,VALENCIA ST,-122.42091000049999,37.753588301,SS
220450,216,11TH ST,-122.4151102991,37.7726106,SS
220452,3,BRADY ST,-122.4210218989,37.7734032989,SS
220531,2621,MISSION ST,-122.4185943992,37.7547975023,SS
220561,3910,24TH ST,-122.43016590149999,37.751585299999995,SS
220591,1532,MISSION ST,-122.4181579982,37.7736054984,SS
220662,1103,SANCHEZ ST,-122.4295626001,37.751421701999995,SS
220882,811,23RD ST,-122.3886625252,37.7553007567,MS
220907,1027,IOWA ST,-122.3913068996,37.753453572,MS
220927,805,23RD ST,-122.3884052622,37.7553168358,MS
220930,3301,23RD ST,-122.4187759009,37.7537787993,-
220947,1307,ILLINOIS ST,-122.3870011855,37.7551965641,MS
220954,1333,ILLINOIS ST,-122.3869269465,37.7543570989,MS
221021,1655,VALENCIA ST,-122.4200198983,37.7465552975,SS
221045,3434,26TH ST,-122.4195518975,37.749002098000005,SS
221051,3175,MISSION ST,-122.41951110000001,37.7459903014,SS
221057,2927,MISSION ST,-122.4181256999,37.74989979980001,SS
221101,94,WILDER ST,-122.43368699930001,37.7342561007,SS
221133,1510,VALENCIA ST,-122.4204320979,37.748597101200005,-
221147,1318,CASTRO ST,-122.4341307988,37.750744298899995,SS
221208,1510,SOUTH VAN NESS AVE,-122.4160184001,37.7487777983,SS
221235,3732,MISSION ST,-122.4244483986,37.7363831986,SS
221269,510,CORTLAND AVE,-122.41605070700001,37.73896113120001,SS
221290,701,CORTLAND AVE,-122.4151943025,37.7389891994,SS
